factor,horizon,corr_with_forward_return,corr_with_big_up,corr_with_big_down,mean_when_big_up,mean_when_big_down,difference_big_up_down,missing_rate,max_abs_tail_corr
ma_ratio_120,3,-0.05020766438819124,-0.1046727147554898,0.023939340491475166,0.035254831919955654,0.05484309809142379,-0.01958826617146814,0.030697190426638918,0.1046727147554898
atr_10,5,0.11586807992370723,0.10463617927813244,-0.008438959260708293,39.777363790186136,35.24884166666667,4.5285221235194655,0.0020833333333333333,0.10463617927813244
m5_large_amount_bar_return,3,0.20027406519103386,0.06978510846727949,-0.10405615135797758,0.0001101757535607727,-0.00023120859963358923,0.0003413843531943619,0.8371488033298647,0.10405615135797758
m5_large_volume_bar_return,3,0.2002509203763033,0.06962038605635991,-0.10396841620702359,0.00010967638791322568,-0.00023120859963358923,0.0003408849875468149,0.8371488033298647,0.10396841620702359
m5_volume_profile_mean_5,1,-0.053574581746683225,-0.040093679106978565,0.10393135375254542,0.4599045376668027,0.4641858484383714,-0.0042813107715686805,0.8373180873180873,0.10393135375254542
m5_large_volume_bar_return_z_20,3,0.18459466655347517,0.10186292991389338,-0.10348651095254197,0.08753915055531188,-0.193826933803453,0.28136608435876487,0.8392299687825182,0.10348651095254197
high_volatility_regime,10,0.02402842980868598,0.10343265760947008,0.011068807879622096,0.3973941368078176,0.34292565947242204,0.05446847733539556,0.0,0.10343265760947008
m5_close_vwap_position,3,-0.1288304763254451,-0.10308633632963399,0.017682522256780502,-0.7117077975507008,-0.7038613313151497,-0.007846466235551075,0.8371488033298647,0.10308633632963399
m5_vwap_discount,3,-0.1288304763254451,-0.10308633632963399,0.017682522256780502,-0.7117077975507008,-0.7038613313151497,-0.007846466235551075,0.8371488033298647,0.10308633632963399
ma_slope_20,5,-0.08609374812074468,-0.10302225854760111,0.04687091977437253,0.0020932316776777907,0.00646174493570642,-0.004368513258028629,0.007291666666666667,0.10302225854760111
large_up_count_20,3,0.074535039219164,0.10298087793279694,-0.0037393573603189513,4.7646048109965635,4.409937888198757,0.3546669227978061,0.004682622268470343,0.10298087793279694
up_day_ratio_20,10,-0.06077929845829128,-0.10293641073827432,0.00032275797780899297,0.560342019543974,0.5761390887290168,-0.015797069185042756,0.004699738903394256,0.10293641073827432
ret_20,10,-0.08262374215642133,-0.10283852901760966,0.020563422594721527,0.011912735963747288,0.02660397272104102,-0.014691236757293731,0.010443864229765013,0.10283852901760966
m5_close_30m_buy_pressure_rank_20,3,-0.018602828017642944,-0.07714456664602784,0.10239314600487114,0.4887723387723389,0.5585492858359491,-0.0697769470636102,0.8392299687825182,0.10239314600487114
large_up_count_20,10,0.036136626243470464,0.10215434141271905,-0.012011518301150608,4.760586319218241,4.388489208633094,0.3720971105851474,0.004699738903394256,0.10215434141271905
m5_volume_return_corr_z_20,3,0.12854798619470575,0.10198309275465102,-0.06517030013457202,0.08640996511078528,-0.13323342391013357,0.21964338902091884,0.8392299687825182,0.10198309275465102
m5_up_amount_share,10,0.06370315193611281,0.07301430665157417,-0.10188928963553447,0.46431193367477436,0.43698490317027444,0.027327030504499916,0.8402088772845953,0.10188928963553447
m5_up_volume_share,10,0.06370256754872326,0.07301367394800055,-0.10188870114878329,0.46431117410055894,0.436984297916028,0.027326876184530946,0.8402088772845953,0.10188870114878329
m5_morning_return_std_5,1,0.030916063017343627,0.10181772231444881,0.054665870008218015,0.016788287415096744,0.01621724084550226,0.0005710465695944848,0.8373180873180873,0.10181772231444881
ma_slope_5,3,-0.08125909214652403,-0.10149159258203926,0.02138055575060481,0.0004264547380395372,0.006845677202181491,-0.006419222464141954,0.004682622268470343,0.10149159258203926
volatility_60,1,0.04221055345116146,0.10146206072896438,0.017999696528228647,0.018056561274801708,0.017300946292329446,0.0007556149824722615,0.015592515592515593,0.10146206072896438
down_day_volume_ratio_20,20,0.08283064541703793,0.10143955781433124,-0.033206535813089307,0.43800094226082836,0.41550359882002136,0.022497343440807005,0.004724409448818898,0.10143955781433124
up_day_volume_ratio_20,20,-0.08274565805184471,-0.10143955781433124,0.03320653581308931,0.5619990577391716,0.5844964011799786,-0.022497343440807005,0.004724409448818898,0.10143955781433124
up_volume_ratio_20,20,-0.08274565805184471,-0.10143955781433124,0.03320653581308931,0.5619990577391716,0.5844964011799786,-0.022497343440807005,0.004724409448818898,0.10143955781433124
large_down_count_20,10,0.03666587703603028,0.10117571206657075,0.0646878233107821,4.552117263843648,4.505995203836931,0.04612206000671737,0.004699738903394256,0.10117571206657075
m5_last_hour_volume_share,10,-0.12756873604495367,-0.10103525978154008,-0.022282991523103,0.2228828123630526,0.2252259171388758,-0.002343104775823196,0.8402088772845953,0.10103525978154008
breakout_low_prior_60,20,-0.04491737450013134,-0.06949497639339676,0.10092632664659484,0.16801032426689472,0.20382423158409385,-0.035813907317199134,0.015748031496062992,0.10092632664659484
m5_net_amount_pressure_rank_20,3,0.12704864838040084,0.10090005871784301,-0.0314277735629715,0.561926961926962,0.5110947879407256,0.050832173986236406,0.8392299687825182,0.10090005871784301
m5_net_volume_pressure_rank_20,3,0.12704864838040084,0.10090005871784301,-0.0314277735629715,0.561926961926962,0.5110947879407256,0.050832173986236406,0.8392299687825182,0.10090005871784301
downside_volatility_60,1,0.03331610942518975,0.10087201964634368,0.02662372673673336,0.011581845420572829,0.011079680062403282,0.0005021653581695467,0.015072765072765074,0.10087201964634368
volume_abnormality_10,10,0.10757965992548119,0.10084043486809925,-0.07946825022989822,0.1618735899486339,-0.12763046445533144,0.2895040544039653,0.0020887728459530026,0.10084043486809925
severe_drawdown_regime,10,0.077408560887188,0.100826933112788,-0.018821232752591538,0.2280130293159609,0.16546762589928057,0.06254540341668033,0.0,0.100826933112788
atr_10,1,0.049290427706304624,0.1007194363697983,0.023359949632758004,39.98943889845095,36.91948162475822,3.0699572736927294,0.002079002079002079,0.1007194363697983
stoch_k,5,0.018017700602694704,-0.10066718802294788,-0.03304009659741501,59.913476622067364,62.49457419550906,-2.5810975734416957,0.0036458333333333334,0.10066718802294788
m5_intraday_slope_rank_20,3,0.14170085475076513,0.10063185147070944,-0.054882569609656665,0.5473970473970474,0.4892556025987298,0.05814144479831762,0.8392299687825182,0.10063185147070944
m5_total_volume_ratio_20,5,0.022641985431738672,-0.047820095551680326,0.10059743790238253,0.005700504687872592,0.05671551271684587,-0.051015008028973276,0.8416666666666667,0.10059743790238253
m5_total_amount_ratio_20,5,0.022641916141400095,-0.04782024806595662,0.10059723244072437,0.005700370301200173,0.05671453445515398,-0.05101416415395381,0.8416666666666667,0.10059723244072437
ret_20,20,-0.11799673420655213,-0.09997777926385555,0.027727921137094012,0.01233790434789601,0.027862712006100097,-0.015524807658204087,0.010498687664041995,0.09997777926385555
breakout_low_60,20,-0.03598828584964903,-0.0662491174719135,0.09997630592904516,0.16759728399263235,0.20218916480816282,-0.03459188081553047,0.015223097112860892,0.09997630592904516
atr_20,10,0.15075115993295332,0.09981361798306397,-0.011335358305773091,38.79504885993486,34.71473261390888,4.08031624602598,0.004699738903394256,0.09981361798306397
bear_regime_ma60,1,0.015402148798665386,0.09979810438548978,-0.002020712319193501,0.37005163511187605,0.3056092843326886,0.06444235077918747,0.0,0.09979810438548978
bull_regime_ma60,1,-0.01680793431192603,-0.09979810438548978,0.002020712319193501,0.6299483648881239,0.6943907156673114,-0.06444235077918747,0.0,0.09979810438548978
ma_spread_5_20,10,-0.06676192730839203,-0.09962433213133688,0.01423415537808972,0.0029942439134352282,0.00875650074596333,-0.0057622568325281015,0.004699738903394256,0.09962433213133688
m5_net_volume_pressure,3,0.15010801807484403,0.09953455049415208,-0.022295784950653225,0.05152110666775508,0.01676869710213229,0.03475240956562278,0.8371488033298647,0.09953455049415208
m5_net_amount_pressure,3,0.15010797605431886,0.09953412600948751,-0.022295682783425707,0.05152087093429652,0.01676864123225311,0.034752229702043405,0.8371488033298647,0.09953412600948751
atr_10,3,0.08702289096006709,0.09921154841897167,0.023897656044260595,39.76000343642613,36.86153209109732,2.898471345328815,0.002081165452653486,0.09921154841897167
rsi_24,1,0.008323261313441074,-0.099176755960198,-0.030195533583835026,53.03173230447489,53.8794247857632,-0.8476924812883055,0.012474012474012475,0.099176755960198
trend_slope_20,10,-0.07637122921140371,-0.0989689352464548,0.02569677684447819,0.0003831749212059816,0.0012080343073045147,-0.0008248593860985332,0.004699738903394256,0.0989689352464548
drawdown_regime,20,0.07950399203066828,0.09895916380341367,0.00024523830642336975,0.2996845425867508,0.2463768115942029,0.0533077309925479,0.0,0.09895916380341367
ret_mean_60,10,-0.09696382308417942,-0.09876187838297579,0.08007578147945,0.0007447604055114419,0.001320883874281738,-0.0005761234687702961,0.015665796344647518,0.09876187838297579
large_up_count_20,5,0.06695572104935708,0.09872029820308202,-0.009364141387624952,4.751269035532995,4.39375,0.35751903553299513,0.0046875,0.09872029820308202
ma_spread_5_20,3,-0.05848569410721089,-0.09842492494703842,0.005179557446389099,0.00232539472566418,0.007705623343546242,-0.005380228617882062,0.004682622268470343,0.09842492494703842
breakout_low_20,20,0.14188396709962411,0.09827795297437693,-0.04806965405874748,0.09347862639271744,0.0776541536293226,0.01582447276339484,0.004724409448818898,0.09827795297437693
m5_intraday_trend_consistency,3,0.15493444281242844,0.09791754226637649,-0.018288080161800023,0.5275504637206764,0.5106382978723404,0.01691216584833599,0.8371488033298647,0.09791754226637649
m5_positive_bar_ratio,3,0.15493444281242844,0.09791754226637649,-0.018288080161800023,0.5275504637206764,0.5106382978723404,0.01691216584833599,0.8371488033298647,0.09791754226637649
close_to_low,3,0.11378555071979675,0.09773568200316544,-0.007319187069776409,0.012482253985718603,0.010880137591206018,0.0016021163945125847,0.0,0.09773568200316544
downside_volatility_60,3,0.06098367265730457,0.09753007831038268,0.04520037108610954,0.011541569637885503,0.011223316029651506,0.00031825360823399713,0.015088449531737774,0.09753007831038268
m5_intraday_trend_consistency_std_5,5,-0.04294129614136782,0.008634842837402219,-0.0970097232734459,0.09913949539503812,0.0942603670568476,0.004879128338190528,0.8390625,0.0970097232734459
m5_positive_bar_ratio_std_5,5,-0.04294129614136782,0.008634842837402219,-0.0970097232734459,0.09913949539503812,0.0942603670568476,0.004879128338190528,0.8390625,0.0970097232734459
trend_slope_60,20,-0.08126764538924136,-0.09699089560863537,0.07663787574724411,0.0005426505991782082,0.0011857827665479302,-0.000643132167369722,0.015223097112860892,0.09699089560863537
up_day_volume_ratio_20,10,-0.0464765289300753,-0.09694419978576985,-0.0011750641456431616,0.5630041543841454,0.5775881292400453,-0.014583974855899906,0.004699738903394256,0.09694419978576985
up_volume_ratio_20,10,-0.0464765289300753,-0.09694419978576985,-0.0011750641456431616,0.5630041543841454,0.5775881292400453,-0.014583974855899906,0.004699738903394256,0.09694419978576985
down_day_volume_ratio_20,10,0.04646232693304629,0.0969441997857698,0.0011750641456431535,0.43699584561585464,0.42241187075995473,0.014583974855899906,0.004699738903394256,0.0969441997857698
drawdown_speed_60,5,-0.050635861910949605,-0.0968125189782765,0.005019858013438695,-0.0044458392055413565,0.0006741922549857777,-0.005120031460527134,0.017708333333333333,0.0968125189782765
atr_5,1,0.03600712830592318,0.09651477201868539,0.031122805137513886,40.29169363166953,37.55036363636364,2.7413299953058896,0.0010395010395010396,0.09651477201868539
ma_ratio_20,10,-0.06105815208140933,-0.09645723288780265,0.0001450971230979235,0.004224577542476375,0.010184942186188733,-0.005960364643712359,0.004699738903394256,0.09645723288780265
m5_low_to_close_recovery,1,0.09030649726498868,0.09627630602306794,0.003432313773485425,0.017286533680936283,0.015354635871925463,0.0019318978090108203,0.8362785862785863,0.09627630602306794
m5_morning_afternoon_spread,5,0.04558023423756528,0.04823589152198202,-0.09618296010647659,0.0020936438279677587,-0.0019373449520240578,0.004030988779991817,0.8380208333333333,0.09618296010647659
m5_intraday_trend_consistency_std_5,10,0.009899156360574424,0.09615198137974647,-0.0029913228523839605,0.10222309596951054,0.09819201730356909,0.004031078665941448,0.8412532637075718,0.09615198137974647
m5_positive_bar_ratio_std_5,10,0.009899156360574424,0.09615198137974647,-0.0029913228523839605,0.10222309596951054,0.09819201730356909,0.004031078665941448,0.8412532637075718,0.09615198137974647
macd_signal,20,-0.09048964794313596,-0.0959172894171253,0.05068952283592076,6.49396185096267,15.720027908456464,-9.226066057493794,0.01732283464566929,0.0959172894171253
m5_negative_bar_ratio_std_5,10,0.00840599058722457,0.09584648245066384,8.604164093949103e-05,0.10240795963605621,0.09855498306788882,0.003852976568167396,0.8412532637075718,0.09584648245066384
macd,3,-0.05966775477571391,-0.09582693890722226,-0.0029443884641830844,6.651345107226134,12.591005111112581,-5.9396600038864475,0.013007284079084287,0.09582693890722226
bull_regime_ma120,20,-0.03189905317011704,-0.09546767880863351,-0.03056500888128568,0.6624605678233438,0.6898550724637681,-0.027394504640424255,0.0,0.09546767880863351
ma_ratio_10,5,-0.05302172557676056,-0.09528838479305288,0.007458368325318469,0.0004760003031553852,0.005167266998356333,-0.0046912666952009475,0.0020833333333333333,0.09528838479305288
ma_spread_5_20,5,-0.07100713696062093,-0.09516746159929457,0.016621926040157005,0.002798426210504857,0.008588209468257006,-0.005789783257752148,0.0046875,0.09516746159929457
downside_volatility_60,5,0.07571583255142049,0.0951080574483251,0.03770544873441738,0.011502012693948457,0.011150789604452618,0.000351223089495839,0.015104166666666667,0.0951080574483251
atr_5,3,0.08568962602705386,0.09503797277224883,0.02320455565704678,40.06639518900345,37.09556107660456,2.97083411239889,0.001040582726326743,0.09503797277224883
volatility_60,3,0.06787886448723576,0.09491497895173195,0.042350104469333315,0.017977955083281438,0.01755162297777535,0.000426332105506088,0.015608740894901144,0.09491497895173195
m5_down_volume_pressure,3,-0.07214549687251079,0.09487136653111114,0.06426385667117372,0.0006975050838522898,0.0006816955608745591,1.5809522977730658e-05,0.8371488033298647,0.09487136653111114
m5_midday_reversal_mean_5,5,-0.05207259127896926,-0.0417716618031552,0.0946418754464135,0.00020605482779656714,0.0007005377563958434,-0.0004944829285992763,0.8390625,0.0946418754464135
breakout_low_20,5,0.14035171227385207,0.09459424697211326,-0.05476266991954206,0.09458814020786116,0.07899414011622996,0.0155940000916312,0.0046875,0.09459424697211326
rsi_6,10,0.0010129663213313187,-0.09436199106376668,-0.034867218981503516,53.61960865718786,54.787129285151906,-1.1675206279640449,0.003133159268929504,0.09436199106376668
m5_close_vwap_position_std_5,3,0.0023890267710640137,0.0772353619563628,0.09419223673088777,0.006884142566372312,0.007064210930537135,-0.00018006836416482267,0.8381893860561914,0.09419223673088777
large_up_return_sum_20,20,0.11966965378291786,0.09395070301621358,-0.025081363672164105,0.10722823800330161,0.09460705392677723,0.012621184076524378,0.004724409448818898,0.09395070301621358
breakout_low_prior_60,5,-0.0049227113928941605,-0.009527006058650271,0.09390406658608974,0.1812374010882775,0.2027127093464804,-0.021475308258202902,0.015625,0.09390406658608974
